246025713382199296	¿Qué pasó por fin con el asunto del hombre asesinado en la plaza de la cultura? :( #sanjose #costarica	Not labeled	Not related	0	es	COS	7	1	1	105	18	2
240119047033868288	$$ JLG en concierto?  RT @LucioQuincioC: La fiesta inolvidable de Jose Vicente con Juan Luis,#Amuay ►PROHIBIDO OLVIDAR http://t.co/Q7wmqDPw	Not labeled	Not related	0	es	VNZ	10	3	0	141	21	0
245701514654527488	RT @MajolaB: Abuchear el himno de #CostaRica la selección rival... Por eso somos tercer mundistas y luego critican a Honduras o El Salva ...	Not labeled	Not related	0	es	COS	8	2	1	141	24	1
243534309359751168	RT @prensa_libre: Guatemala manifiesta solidaridad con Costa Rica por terremoto de 7.6 grados http://t.co/U47Hlp91	Donations and volunteering	Related and informative	1	es	COS	7	1	0	114	18	0
243370156884103168	RT @CNNChile: [ACTUALIZADO] Terremoto de 7,6° sacudió a Costa Rica. Onemi mantiene la alerta de tsunami para las costas de Chile. http:/ ...	Caution and advice	Related and informative	1	es	COS	10	3	0	142	23	0
243363815134199808	@CNNEE: Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil #colombia	Caution and advice	Related and informative	1	es	COS	11	0	0	137	24	5
324822554940436480	RT @NicoSanRT: Rueda de prensa en #West: primer incendio a las 7:29 hora local, y a las 7:53 primera explosion.	Not applicable	Related and informative	1	es	WTX	8	0	0	111	22	1
243367917142552577	RT @climavzla: @CNNEE: Tras el sismo d7,9 en #CostaRica hay alertad #tsunami para toda la zona costeradesd #Centroamérica hasta#Brasil h ...	Caution and advice	Related and informative	1	es	COS	10	0	0	141	23	3
245716706423615489	RT @publisportmx: Se cumplen los 90 minutos reglamentarios, se agregarán 3. #México 1-0 #CostaRica http://t.co/GqyTnrbo	Not labeled	Not related	0	es	COS	7	2	2	121	21	2
302623915786788864	Se me hace que te la voy a #метеорит	Not labeled	Not applicable	0	es	RUS	1	2	4	44	8	1
243362837823647744	RT @Meganoticiascl: EN DESARROLLO Terremoto 7,9 grados se registró en Costa Rica. Activan alerta de Tsunami para Centro América y Sudamé ...	Caution and advice	Related and informative	1	es	COS	10	2	1	143	23	0
243456073044996096	#CostaRica vs #México  Costa rica ya siente los pasos del gigante  No se espanten ticos @azulinforma http://t.co/sbYYpU44	Not labeled	Not related	0	es	COS	7	4	2	122	21	2
302475651322085376	@MaryShavezka tu horóscopo te aguarda en mi TL, reinita, guardate de los #метеорит  porque podrán caer en tu país.	Not labeled	Not related	0	es	RUS	6	4	1	125	21	1
326375839904186368	RT @FotosDeNatGeo: Momento en el que se expande el humo de la explosión en Waco, Texas: http://t.co/fFikHBQ4lF	Not labeled	Not applicable	0	es	WTX	6	1	2	111	21	0
324928729543479296	RT @NTelevisa_com: Rick Perry declara estado de emergencia a West, Texas por la explosión en una planta de fertilizante	Not labeled	Not applicable	0	es	WTX	11	1	0	120	20	0
396339863131156481	RT @rauldemolina: Pistolero con rifle en manó disparo cerca de las puerta 35 de el aeropuerto de  #LAX  Muerto y heridos	Not labeled	Not applicable	0	es	LAX	10	1	0	121	21	1
241413216285106177	RT @SISEGRA: Abrirán tres investigaciones por explosión en refinería de Amuay http://t.co/AxnlbK9G	Other Useful Information	Related and informative	1	es	VNZ	7	0	0	101	18	0
268737718522114048	Aumenta a 44 el número de muertos por terremoto en Guatemala http://t.co/kvZBDaUq	Affected individuals	Related and informative	1	es	GAU	5	1	0	82	16	0
246760106652479488	Lista para el himno nacional #CostaRica #quelindosertico	Not labeled	Not related	0	es	COS	5	0	0	56	7	2
243435978126139392	RT @sergiod26: en el brete se cayeron las torres y todos los caballos salieron corriendo... #TemblorCR http://t.co/RpvH01QA	Infrastructure and utilities	Related and informative	1	es	COS	5	2	1	123	20	1
243375445901459456	RT @biobio: [ACTUALIZADA+FOTOS] Principales medios de Costa Rica inhabilitados tras fuerte terremoto http://t.co/2N2H3mzr	Infrastructure and utilities	Related and informative	1	es	COS	7	1	0	121	17	0
243597521736327168	#Clasificados EarnLogics http://t.co/DzcEbgDs #Anuncios #CostaRica	Not labeled	Not related	0	es	COS	8	0	0	66	8	3
243418882143047680	@felipezarate: Daños en Puente de la Amistad, Río Tempisque, Guanacaste #TemblorCR 7.6, 05/09/2012 http://t.co/786TpjGA http://t.co/JXFnj12C	Infrastructure and utilities	Related and informative	1	es	COS	10	0	0	142	26	1
396341117228032000	RT @salvadorduran: Oficial de TSA muere víctima del tiroteo, según autoridades en Los Angeles.  #LAX	Not labeled	Not applicable	0	es	LAX	9	2	0	102	17	1
245686213829349376	Pues me importó un bledo la clase de Auditoría y mejor me vine a casa para ver el #México vs #CostaRica. Les vamos a clavar 3. Sorry.	Not labeled	Not related	0	es	COS	10	4	3	136	29	2
269887222076030976	#chile 67 km al O de Arica:  Preliminar: Si Magnitud: 3 Profundidad: 46 Km Hora cerca del Epicentro: 2012... http://t.co/JR5nimin #sismo	Not labeled	Not related	0	es	GAU	11	0	0	136	24	2
266301096341934080	Un sismo en Guatemala. De 7.4 grado..	Caution and advice	Related and informative	1	es	GAU	3	0	0	37	8	0
243155538555334656	Argentina recibió a sus internacionales de cara al partido ante Paraguay http://t.co/GLyAl3JE  #costarica	Not labeled	Not related	0	es	COS	7	1	0	106	16	1
243367027966873600	atencion Quinteranos Alerta de posible tsunami por terremoto en Costa Rica grado 7.9, marejadas estarian llegando... http://t.co/AcKkWOIF	Caution and advice	Related and informative	1	es	COS	8	3	0	137	21	0
239476324459216896	RT @rhonaldrivero: #Quemados de #Refinería #Amuay, van llegando al Aeropuerto Internacional de la Chinita #Maracaibo para ser trasladado ...	Affected individuals	Related and informative	1	es	VNZ	11	2	0	141	19	4
323917407322247168	#prayforboston Todo mi apoyo para Boston.	Not labeled	Not applicable	0	es	BOB	3	0	0	41	6	1
240243533938827264	@Perrofiao deditos listos para la #OpBAS #Amuay	Not labeled	Not applicable	0	es	VNZ	5	0	0	47	7	2
240541048538005504	Y con q vamos a abonar la patilla y el melón? eh? con garrutas de chivo! y q van a comer los chivos, eh? concha de patilla y melón!  #Amuay	Not labeled	Not related	0	es	VNZ	11	2	1	141	32	1
243372161774018560	RT @gacetamercantil: Terremoto en Costa Rica: Desactivan alerta de tsunami	Other Useful Information	Related and informative	1	es	COS	6	1	0	74	10	0
243403052827148288	RT @rescaterock: URGENTE!!!!  PEDIMOS ORACION!!!!  Terremoto de magnitud 7,9 sacudió a Costa Rica Hoy Miércoles 5/9 Y Alerta de... http: ...	Sympathy and support	Related - but not informative	1	es	COS	12	1	0	142	23	0
241115349423095808	via @lisoidapinto RT RT Tragedias como #Amuay solo se dan en regimenes totalitarios donde la verdad es traicion a la patrian:n ...	Other Useful Information	Related - but not informative	1	es	VNZ	11	1	2	130	22	1
360165110989340673	RT @OlivaresFelix: Todo mi apoyo y animo a la gente y familiares del accidente de tren en Santiago de Compostela. Día triste para... http:/…	Sympathy and support	Related - but not informative	1	es	SPT	10	1	0	143	25	0
266223371711295488	RT @Hiper_Paiz: Los mayas estan bailando el ¡OPPA GANGNAM STYLE!  #TemblorGT	Not applicable	Related - but not informative	1	es	GAU	7	2	0	77	11	1
239476836172693505	Que dios todo poderoso, reciba en sus manos a nuestros hermanos que murieron en la explosion de la refineria en venezuela	Sympathy and support	Related - but not informative	1	es	VNZ	6	2	2	121	21	0
243368214921347072	Ojala se encuentren bien en costa rica :/ #terremoto	Sympathy and support	Related - but not informative	1	es	COS	3	0	1	52	8	1
245916619539361794	Instituciones del Sector Agropecuario se comprometen en gestión ambiental #CostaRica http://t.co/wTdOdqyo	Not labeled	Not related	0	es	COS	6	1	1	106	15	1
239514215797387264	Decretado tres días de duelo nacional por la tragedia en refinería de Amuay http://t.co/SJnWKgRb vía @GLOBOVISION	Sympathy and support	Related and informative	1	es	VNZ	7	1	0	116	22	0
243400058115063809	Terremoto en Costa Rica no genera alerta de tsunami en el Perú http://t.co/kronyBGw vía @elcomercio	Caution and advice	Related and informative	1	es	COS	7	2	0	101	19	0
266262009622978560	RT @MGORcolo9: Como mi #Guatemala no hay 2 a todo le buscan chiste -por eso ay qe chupar ay que chupar que el mundo se va a acabar haha  ...	Not labeled	Not related	0	es	GAU	6	4	4	140	29	1
276795404333498368	Buena tarde con @eduperezzfilis @Rickyy_1997 @fer_rayitoo @AlexUrbanflow @mariomelofumo #Pablo... :)	Not labeled	Not applicable	0	es	TYP	6	0	0	100	9	1
248744075367424000	#Clasificados chancadora http://t.co/uIheiUGs #Anuncios #CostaRica	Not labeled	Not related	0	es	COS	5	2	0	66	8	3
244501327126859777	RT @PezeteroJ: @CACHIS_10260 hola felicidades,,reconosco son los,,mejores,,,#costarica,mexico,,	Not labeled	Not related	0	es	COS	3	0	0	95	11	0
328207928689561601	RT @bbcmundo_ultimo: #Bangladesh: rescatan a 29 personas tres días después del #derrumbe http://t.co/iZ6GUuPKo7	Not labeled	Not applicable	0	es	SVR	6	3	0	113	18	2
245690391330971648	RT @mofloresb: Consulta los documentos con el detalle de las Encuestas de #Panamá, #CostaRica y #Guatemala aquí: http://t.co/Boc1osut De ...	Not labeled	Not related	0	es	COS	12	0	0	142	22	3
245575463236419584	Marino Protti confirma que sismo de la semana pasada fue el esperado terremoto de Nicoya, pero solo liberó el 40% de la energía. #temblorcr	Other Useful Information	Related and informative	1	es	COS	9	2	0	141	25	1
243113624896413696	Tenemos claro Costa Rica no será un rival sencillo: De Nigris. En ... - RadioFórmula http://t.co/PUvCbuKD #CostaRica	Not labeled	Not related	0	es	COS	7	2	0	118	19	1
243371855585615874	RT @TelemundoNews: Revistan la magnitud del #terremoto en #CostaRica a 7,6 grados, USGS	Other Useful Information	Related and informative	1	es	COS	7	1	0	87	14	2
239925496647913473	#AFP: Explosión de refinería en Amuay es la más grave en el mundo en los últimos 25 años http://t.co/f0Np4qq2 #Venezuela	Other Useful Information	Related and informative	1	es	VNZ	9	0	0	125	27	2
302441169948921856	Ya en serio que el #RussianMeteor sea el primero y el último que vea en mi vida. Eso.	Not applicable	Related - but not informative	1	es	RUS	3	1	2	86	18	1
243366289752596482	RT @UlatinadeCR: #temblorcr Les recomendamos no saturar las líneas. Los equipos de emergencia necesitan la red. Utilicen medios digitales.	Not labeled	Not related	0	es	COS	8	5	1	139	20	1
243360887497449473	Muy fuerte #temblorcr en guadalupe con caídas de objetos @ameliarueda @RadioReloj 	Infrastructure and utilities	Related - but not informative	1	es	COS	5	1	0	85	12	1
244214268965294081	RT @tweetsnicas: #LaPrensa  Costa Rica: casi mil réplicas tras terremoto http://t.co/HLc8gFtC	Other Useful Information	Related and informative	1	es	COS	7	0	0	94	15	1
324725280621084672	@Viridiana_bm todas las casas de al menos 4 manzanas resultaro averiada por explosion en texas	Not labeled	Not applicable	0	es	WTX	4	1	0	94	15	0
278970180334403584	RT @monsa97: #CosasQueNoOlvidaréDel2012 pa bajo y para la derecha semana santa con @anaruizcb2  y #pablo	Not labeled	Not related	0	es	TYP	6	1	0	105	16	2
243366499484577793	Terremoto en Costa Rica - 24 Horas - Televisión Nacional de Chile http://t.co/sXy4KDFL @fetcheves	Other Useful Information	Related and informative	1	es	COS	7	1	0	98	16	0
279391347172069376	ella se pone mimosa #Patricia y èl #Pablo le habla del otro hijo  #inoportunidad #Graduados	Not labeled	Not related	0	es	TYP	9	2	3	92	15	4
324705521242353666	#EEUU.: Explosión en planta de fertilizantes cerca de Waco, Texas, provoca numerosos heridos. Foto @1ventura1  http://t.co/TbHtgiJBBy	Not labeled	Not applicable	0	es	WTX	9	2	0	134	20	1
243364163261444098	Tras el sismo de 7,9 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil	Caution and advice	Related and informative	1	es	COS	10	0	0	119	22	4
244435816309469184	RT @correoorinoco: Sismo de magnitud 4,3 se registró en costa norte de #Peru http://t.co/odQhZMjT @reporterremoto #terremoto	Not applicable	Related and informative	1	es	COS	7	1	1	125	20	2
243365488648933377	RT @COE_RD: no hay alerta de Tsunami para el Caribe...el terremoto fue en el Pacifico  a 8km (5mi) al  NE de  Samara, Costa Rica	Other Useful Information	Related and informative	1	es	COS	11	0	0	128	25	0
243483696722767872	FOTOS: Terremoto en Costa Rica dejó varios daños en caminos y carreteras http://t.co/jz71gbGg	Infrastructure and utilities	Related and informative	1	es	COS	7	1	0	95	17	0
266221299712552960	Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde	Other Useful Information	Related and informative	1	es	GAU	5	1	0	90	15	1
240542000628236289	Activan línea 0800-TU AMUAY para atender a afectados por incidente en refinería: “Toda persona afectada en Parag... http://t.co/oJMjIqz5	Donations and volunteering	Related - but not informative	1	es	VNZ	7	2	0	140	24	0
243373520753664000	@ReutersLatam: Centro Advertencia Tsunamis Pacífico retira alerta tsunami para Caribe tras #sismo #CostaRica, mantiene advertencia r ... ☁	Caution and advice	Related and informative	1	es	COS	10	4	0	141	17	2
243463400481513472	RT @biobio: [VIDEOS] Primeras imágenes muestran como fue el terremoto que se percibió en Costa Rica http://t.co/UYxBDm3e	Other Useful Information	Related and informative	1	es	COS	7	2	2	122	21	0
239508784165294080	RT @clauvalereyes: POR FAVOR RT RT Se solicita URGENTE #Amuay Analgésicos; CODEINA, MORFINA, DEMEROL, ULTRACET (TRAMADOL) Favor RT los n ...	Not labeled	Not related	0	es	VNZ	16	1	1	141	21	1
323905969463635970	#prayforboston? Alguien me puede decir que paso? :s	Not labeled	Not applicable	0	es	BOB	2	1	2	51	8	1
243372988072853504	RT @Capital967: #ENVIVO: Descartan riesgo de tsunami para Perú tras terremoto de 7.6 en #Costa Rica http://t.co/LaAihPFp	Caution and advice	Related and informative	1	es	COS	11	2	0	121	21	2
243361831194857472	En mi Ksa se salió el agua de la pecera y se cayeron adornos #temblorcr	Affected individuals	Related - but not informative	1	es	COS	5	2	2	72	15	1
247022170939740160	Hermosos desfiles para conmemorar el 191 aniversario de nuestra hermosa tierra #CostaRica	Not labeled	Not related	0	es	COS	5	1	0	89	12	1
271677439099428865	Situación en Navidad: autoridades no descartaron que pueda haber un temblor de mayor intensidad #sismo http://t.co/tFlYMcHp vía @soychilecl	Not labeled	Not related	0	es	GAU	8	1	0	141	23	1
206527755486109696	Termino la visita de los amigos de Rafa, saldo negativo ejecutaron la rosa china de un pelotazo! #terremoto	Not labeled	Not related	0	es	ITL	6	2	0	107	18	1
396331659043540992	Que carajo tienen los gringos en la cabeza que les encanta entrar a un sitio y dispararle a la gente? #LAXShooting	Not labeled	Not applicable	0	es	LAX	6	4	2	114	21	1
329155635864272897	RT @martinahooper: No son una ONG, Viñeta del día de @eldiarioes por Manel Fontdevila http://t.co/YUApl7WCQo #Bangladesh @setemcat	Not labeled	Not related	0	es	SVR	11	0	0	132	22	1
271392582964236288	ALERTA #Sismo con Magnitud 1.4, 36km E en Lazy Mountain #Alaska	Not labeled	Not related	0	es	GAU	8	1	0	63	12	2
269125175759495168	RT @SanRomanMario: #Sismo de 6.38, epicentro en Guerrero	Not labeled	Not related	0	es	GAU	6	0	0	56	9	1
244184564908556289	Los Sueños.12 #costarica #coast #ecr #pacific #vacations #architecture #marriot #puntarenas #herradura #trav http://t.co/GvZOD237	Not labeled	Not related	0	es	COS	17	1	0	130	18	10
353823373660393474	sobrecogedora foto de las explosiones de un  tren petrolero en la pequeña población de Lac-Mégantic  #Canadá  http://t.co/2lNdkLJQT1	Not applicable	Related - but not informative	1	es	LAM	9	0	0	136	24	1
243568883045392384	Estimados vamos a trasladar el próximo temblor para el viernes #temblorcr disculpen los inconvenientes saludos cordiales	Not applicable	Related - but not informative	1	es	COS	6	2	0	121	17	1
243366713381494784	Alerta de Tsunami para Chile, por terremoto en Costa Rica de 7.9 (atento costeros)	Caution and advice	Related and informative	1	es	COS	9	0	0	82	15	0
243408404754866177	RT @CNNEE: Medios locales reportan daños en edificios, comercio y algunas obras públicas tras terremoto de 7,9 en #CostaRica http://t.co ...	Infrastructure and utilities	Related and informative	1	es	COS	9	1	0	142	25	1
246645539213541376	@JoseLorenzo1009 saludos desde #CostaRica y #halamadrid siempre...	Not labeled	Not related	0	es	COS	3	1	0	66	7	2
243395779908231169	RT @jomugil: ya me dio hambre de ansiedad #temblorcr	Not applicable	Related - but not informative	1	es	COS	5	1	1	52	9	1
243549396275437570	RT @elcomercio: FOTOS: Costa Rica fue remecida por el segundo terremoto más fuerte de su historia. http://t.co/GieKWCGf	Other Useful Information	Related and informative	1	es	COS	7	1	0	120	21	0
243448896578277376	Vespertino Olmeca: Alerta de tsunami por terremoto de 7.6 grados en Costa Rica http://t.co/PM2MoZ63	Caution and advice	Related and informative	1	es	COS	8	1	0	99	18	0
243374107952029696	@I_pain_less Si aun no te haz Enterado, Costa Rica ha Sufrido un Tremendo Terremoto, así que el HT de hoy Será #FuerzaCostaRica RETUIT	Sympathy and support	Related and informative	1	es	COS	9	2	1	136	23	1
266278547767828481	100 personas desaparecidas y 15 muertos por sismo en Guatemala, es ciertoo??! :O	Affected individuals	Related and informative	1	es	GAU	5	0	0	80	13	0
240119479013617664	RT @LaTertuliaFM: Casco Histórico de #Coro #Falcón #Venezuela --&gt; http://t.co/hv46bSeG #FalconEnPositivo	Not labeled	Not related	0	es	VNZ	12	1	0	109	16	4
243413437907091456	RT @el5anto: Alerta de Tsunami, tras terremoto en Costa Rica, incluye México: (http://t.co/y9Xm8fCq) – Tras el fuerte sismo, se... http: ...	Caution and advice	Related and informative	1	es	COS	10	1	1	144	23	0
243493821747429377	Terremoto en Costa Rica? O temblorsito?	Not applicable	Related - but not informative	1	es	COS	4	0	0	39	6	0
328559088403357697	RT @eitbcomNoticias: En busca y captura un empresario español dueño de una de las empresas que se alojaban en la fábrica de #Bangladesh htt…	Not labeled	Not applicable	0	es	SVR	9	1	3	145	27	1
277539629069107200	RT @lauramart95: Buena barbacoa con @marigarcia1995 @fanii33 @alvaro_phineas @MarcosMarquez11 @JositoDj @Carlos_RG6 #pablo y #rubi http: ...	Not labeled	Not related	0	es	TYP	8	1	0	140	15	2
243363391496937472	RT @elmundoes: Un terremoto de magnitud 7.9 sacude Costa Rica	Other Useful Information	Related and informative	1	es	COS	7	1	0	61	11	0
323912927822360578	No puedo creer lo que esta pasando!!  #prayforboston	Not labeled	Not applicable	0	es	BOB	1	2	1	52	8	1
239032751645401088	RT @correoorinoco: Ministerio público realiza seminario sobre municipalización de la justicia en #Falcon http://t.co/M3fnXDAv #Zulia #Ve ...	Not labeled	Not related	0	es	VNZ	12	1	0	142	21	3
332402857607303168	RT @EFEnoticias: Suben a 922 los muertos en el derrumbe del complejo textil de #Bangladesh http://t.co/wM0CohrhjR	Other Useful Information	Related and informative	1	es	SVR	7	1	0	113	19	1
302652843918229504	RT @juancarloschoy: Según peritos de pgr aseguran que lo ocurrido en rusia fue un gas metano proveniente de la luna #метеорит	Not applicable	Related - but not informative	1	es	RUS	7	1	0	134	21	1
266227876389584896	RT @CIMATCHILE: TERREMOTO : con magnitud de 7.5 con epicentro en la costa entre Chiapas y Guatemala. http://t.co/hPImPLUk	Other Useful Information	Related and informative	1	es	GAU	8	0	0	121	21	0
266248667562905600	RT @CNNEE: El presidente de #Guatemala dice que hay alerta de tsunami, viviendas totalmente destruidas y evalúan posibles muertes	Caution and advice	Related and informative	1	es	GAU	7	3	0	130	20	1
242332414800711680	#LARA #FALCON Y #distritoCapital... nos queda poca mercancia DULCE VENENO de CARAMELOS DE CIANURO.. SI QUIERES LA... http://t.co/rt6ERXTZ	Not labeled	Not related	0	es	VNZ	9	2	2	137	21	3
243510632526266368	Miren como quedo el piso en algunas partes de Costa Rica luego del terremoto de 7.6 http://t.co/7fTsPfU7	Infrastructure and utilities	Related and informative	1	es	COS	8	1	0	104	21	0
243371146760839168	RT @CALACNN: “@glendacnn: Estamos en vivo con fuerte sismo en #CostaRica” // Tu tierra mi (cont) http://t.co/MO8uhKCZ	Other Useful Information	Related - but not informative	1	es	COS	9	1	0	121	19	1
243571080843890688	Terremoto 7.6 Costa Rica, TUPSA, 05/Set/2012: http://t.co/EJ152FaD vía @youtube	Other Useful Information	Related and informative	1	es	COS	6	0	0	80	16	0
238949989634674688	Entre mal estado de Plantas Josefa Camejo y Planta Centro sin Planta Tucacas #Falcon muy mal #sinluz http://t.co/Kt0AFg2O	Not labeled	Not related	0	es	VNZ	11	0	0	121	21	2
243361533420240896	#temblorcr Fuerte sismo también se sintió en territorio nicaraguense	Other Useful Information	Related and informative	1	es	COS	3	1	1	70	10	1
243367199937527811	@sophielster: QUE! hubo un terremoto 7.6 en Costa Rica!?? http://t.co/5EZyEPgp / csm	Other Useful Information	Related and informative	1	es	COS	5	1	0	84	15	0
243373868872507393	RT @MUSAS_DCHAYANNE: ORACIONES P COSTA RICA ACABÓ D SUFRIR TERREMOTO D 7.9 GRADOS D INTENSIDAD.HAY ALERTA D TSUNAMI P MÉXICO, COL, ECUAD ...	Sympathy and support	Related - but not informative	1	es	COS	19	0	0	142	25	0
269938728120745984	#Venezuela envió a #Guatemala 50 toneladas de alimentos http://t.co/idWu9T5B	Not labeled	Not related	0	es	GAU	6	1	0	77	12	2
239450890199781376	RT @la_patilla: Decretados tres días de duelo nacional por la tragedia en refinería de Amuay http://t.co/yPG22Rb2	Other Useful Information	Related and informative	1	es	VNZ	6	3	0	115	21	0
266140274156240896	Posibles fechas de #MägodeOz: 8 de Febrero en #Guatemala. 14 de Marzo en #Chile (mismo día que Turisas...). 23 de Marzo en #Argentina.	Not labeled	Not related	0	es	GAU	14	0	1	136	25	4
295539727950573569	agente se coloca no lugar do familiar de #santamaria	Sympathy and support	Related - but not informative	1	es	BRZ	3	1	1	52	9	1
243363190149361664	RT @AndreaAristegui: SHOA publica alerta de tsunami para las costas de Chile tras terremoto en Costa Rica. http://t.co/MYzaVoz0	Caution and advice	Related and informative	1	es	COS	8	3	0	127	21	0
243397726069485568	RT @adncolombia: Se descarta Tsunami en Colombia tras fuerte terremoto en Costa Rica.	Caution and advice	Related and informative	1	es	COS	6	2	1	85	13	0
243363303424917506	Dice @julio2j: : URGENTE// Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos (vía @CNNE)	Other Useful Information	Related and informative	1	es	COS	11	3	0	137	23	1
243454277878685697	Y  la tierra tembló ..... Terremoto en Costa Rica. Foto de hoy en Guanacaste. http://t.co/5Vp9OAQd	Caution and advice	Related and informative	1	es	COS	6	2	0	99	17	0
241958328991879168	RT @KAOSVENEZUELA: Atentos con esto: @NoticiasVenezue:#Amuay: QUEDAN 3.3 DÍAS DE GASOLINA DE ´95  PARA 10 LA DE (cont) http://t.co/OinABprF	Not labeled	Not related	0	es	VNZ	5	1	2	141	25	0
243363064332840961	RT @espinozajs: sismo de 7.9 FUE A 12.4 millas de profundidad #CostarICA	Other Useful Information	Related and informative	1	es	COS	7	0	0	72	14	1
244268052529684480	Fin de la primera parte #ElTri le gana a #CostaRica por la minima en San Jose.	Not labeled	Not related	0	es	COS	9	1	1	78	16	2
273116454486949888	En el curso de primeros auxilios con @mvallvey @Tore_Baza95 @drecouvreur #alvaro y #pablo	Not labeled	Not applicable	0	es	TYP	6	0	0	89	13	2
243368370144149504	RT @cfbalseiro: Terremoto de 7,9 mar adentro en Costa Rica. Se activa la alerta por tsunami en la costa del Pacífico de América Central. ...	Caution and advice	Related and informative	1	es	COS	10	1	1	142	27	0
243368944747028481	Terremoto de 7,9 grados sacude Costa Rica: alerta de tsunami - Terra Chile  http://t.co/blMH3RMk vía @TerraChile	Caution and advice	Related and informative	1	es	COS	8	2	0	113	20	0
239432045183520770	RT @JIMotaO: Señor pedimos tu paz para esta tierra,#Paraguana paz para mi ciudad, paz para la gente, paz para #Venezuela.	Not labeled	Not related	0	es	VNZ	10	1	0	122	22	1
336885989794541568	Glenn Murphy @GAP @OldNavy @BananaRepublic no quiere firmar la Seguridad de trabajadores en #Bangladesh.  Actúa ya:  https://t.co/RCXXSYCtT8	Not labeled	Not applicable	0	es	SVR	9	3	0	141	21	1
324780985189294082	Uau RT @FrancoRulos: @notisar1: EEUU Urgente Video explosion plante fertilizantes en Waco Texas ver http://t.co/3HFV3iabR5// que fuerte!!!	Not labeled	Not applicable	0	es	WTX	11	1	0	138	20	0
243907006837186562	Ya empezó @Nacion_ESPN vamos a ver que dicen del #CostaRica vs #Mexico	Not labeled	Not related	0	es	COS	5	2	1	71	12	2
332265947169685505	RT @24HorasTVN: Refleja el dolor del pueblo - FOTO se convierte en ícono de trágico derrumbe de #Bangladesh: http://t.co/HF4yDrNs3H	Not labeled	Not related	0	es	SVR	9	2	1	133	22	1
243376070882119680	RT @DiarioLaPrensa: La alerta de tsunami continúa para Costa Rica, Panamá, Nicaragua http://t.co/ER6KoLkP #temblorcr	Caution and advice	Related and informative	1	es	COS	9	2	0	118	18	1
243370588922585089	@CNNEE: Cancelan alerta d tsunami activada de #Centroamérica a #Brasil tras fuerte sismo de 7,6 q sacudió #CostaRica: http://t.co/d67FhANJ	Caution and advice	Related and informative	1	es	COS	9	2	1	140	24	3
